<CHROM>	<START>	<END>	<TSB>
6	0	100573081	0
6	100573082	100671156	2
6	100671157	100704733	0
6	100704734	100810912	1
6	100810913	100833621	0
6	100833622	100869933	1
6	100869934	101149608	0
6	101149609	101377896	2
6	101377897	102163303	0
6	102163304	102573100	2
6	102573101	103510585	0
6	103510586	103750210	1
6	103750211	104492789	0
6	104492790	104863405	1
6	104863406	105677744	0
6	105677745	106699309	1
6	106699310	106710356	0
6	106710357	106749036	2
6	106749037	106769119	0
6	106769120	106780200	1
6	106780201	106781870	3
6	106781871	106782473	1
6	106782474	106800073	2
6	106800074	107529767	0
6	107529768	107570213	1
6	107570214	108065044	0
6	108065045	108077121	1
6	108077122	108107027	0
6	108107028	108185581	2
6	108185582	108213095	0
6	108213096	108551108	1
6	108551109	108660628	0
6	108660629	108666924	1
6	108666925	108783098	0
6	108783099	108825277	1
6	108825278	108828673	0
6	108828674	108859347	1
6	108859348	110645580	0
6	110645581	111567229	1
6	111567230	112273757	0
6	112273758	112330424	1
6	112330425	112359323	0
6	112359324	112388022	2
6	112388023	112459504	0
6	112459505	112472871	1
6	112472872	112473682	0
6	112473683	112489942	2
6	112489943	112619849	0
6	112619850	112696685	2
6	112696686	112717970	0
6	112717971	112947265	2
6	112947266	113046224	0
6	113046225	113068272	1
6	113068273	113077364	0
6	113077365	113153434	1
6	113153435	113168089	0
6	113168090	113195383	2
6	113195384	113237842	0
6	113237843	113281391	1
6	113281392	113282306	0
6	113282307	113305568	1
6	113305569	113307136	0
6	113307137	113324859	1
6	113324860	113326971	0
6	113326972	113334123	1
6	113334124	113334187	3
6	113334188	113343983	2
6	113343984	113366024	0
6	113366025	113377882	2
6	113377883	113378114	0
6	113378115	113414586	1
6	113414587	113415318	0
6	113415319	113419339	2
6	113419340	113424633	0
6	113424634	113435759	2
6	113435760	113442568	0
6	113442569	113448228	1
6	113448229	113458483	0
6	113458484	113470757	1
6	113470758	113471426	0
6	113471427	113483139	1
6	113483140	113483296	0
6	113483297	113493337	1
6	113493338	113493638	0
6	113493639	113501930	2
6	113501931	113514873	0
6	113514874	113531651	2
6	113531652	113531681	0
6	113531682	113596761	1
6	113596762	113597016	3
6	113597017	113600714	2
6	113600715	113604771	0
6	113604772	113616950	1
6	113616951	113623958	0
6	113623959	113631632	1
6	113631633	113638466	0
6	113638467	113695025	1
6	113695026	113697049	0
6	113697050	113711068	1
6	113711069	113716118	0
6	113716119	113719879	2
6	113719880	113728061	0
6	113728062	113740742	2
6	113740743	113743830	0
6	113743831	114042025	2
6	114042026	114131240	0
6	114131241	114249951	1
6	114249952	114282634	0
6	114282635	114317531	1
6	114317532	114397935	0
6	114397936	114483295	1
6	114483296	114643096	0
6	114643097	114860613	1
6	114860614	114861423	0
6	114861424	114969993	2
6	114969994	115004380	0
6	115004381	115037875	2
6	115037876	115134901	0
6	115134902	115241891	1
6	115241892	115252204	3
6	115252205	115282005	1
6	115282006	115360950	0
6	115360951	115490398	1
6	115490399	115544663	0
6	115544664	115578627	1
6	115578628	115585121	0
6	115585122	115592575	2
6	115592576	115601901	0
6	115601902	115618568	1
6	115618569	115622623	3
6	115622624	115676634	2
6	115676635	115729130	0
6	115729131	115762409	2
6	115762410	115774537	0
6	115774538	115805504	1
6	115805505	115805556	3
6	115805557	115808746	2
6	115808747	115810728	0
6	115810729	115838411	2
6	115838412	115840696	0
6	115840697	115853370	2
