<CHROM>	<START>	<END>	<TSB>
12	0	100144070	0
12	100144071	100159652	2
12	100159653	100199434	0
12	100199435	100209813	1
12	100209814	100300769	0
12	100300770	100520825	2
12	100520826	100548438	0
12	100548439	100725119	2
12	100725120	100779056	0
12	100779057	100875398	1
12	100875399	100876681	0
12	100876682	100908197	2
12	100908198	100911522	0
12	100911523	101029055	2
12	101029056	101039408	0
12	101039409	101083696	2
12	101083697	101404672	0
12	101404673	101626008	1
12	101626009	101645442	0
12	101645443	101718522	2
12	101718523	101746564	0
12	101746565	101819054	2
12	101819055	101834042	0
12	101834043	101913266	2
12	101913267	101918900	0
12	101918901	101958245	2
12	101958246	101975987	0
12	101975988	102006423	1
12	102006424	102128732	0
12	102128733	102267090	1
12	102267091	102283047	0
12	102283048	102390854	1
12	102390855	102394083	0
12	102394084	102439812	2
12	102439813	102469134	0
12	102469135	102497906	1
12	102497907	102554968	0
12	102554969	102565027	1
12	102565028	102568581	0
12	102568582	102704929	2
12	102704930	102719974	0
12	102719975	102743761	2
12	102743762	102747560	3
12	102747561	102757966	2
12	102757967	102758671	3
12	102758672	102777706	1
12	102777707	102780796	0
12	102780797	102878405	2
12	102878406	102899315	0
12	102899316	102900525	1
12	102900526	102948858	0
12	102948859	103184064	1
12	103184065	103196907	0
12	103196908	103242149	2
12	103242150	103310974	0
12	103310975	103317064	1
12	103317065	103321141	0
12	103321142	103356000	2
12	103356001	103388681	0
12	103388682	103406349	1
12	103406350	103406821	0
12	103406822	103407819	2
12	103407820	103407981	0
12	103407982	103425823	2
12	103425824	103434210	0
12	103434211	103440238	1
12	103440239	103442166	0
12	103442167	103443679	2
12	103443680	103450897	0
12	103450898	103457222	2
12	103457223	103532282	0
12	103532283	103613830	1
12	103613831	103614785	0
12	103614786	103631443	2
12	103631444	103646629	0
12	103646630	103657211	2
12	103657212	103668807	0
12	103668808	103676138	2
12	103676139	103688043	0
12	103688044	103695528	2
12	103695529	103728155	0
12	103728156	103830372	2
12	103830373	103853588	0
12	103853589	103863561	2
12	103863562	103894925	0
12	103894926	103904886	2
12	103904887	103946930	0
12	103946931	103958974	2
12	103958975	103980242	0
12	103980243	103989956	2
12	103989957	103994742	0
12	103994743	104013754	2
12	104013755	104028768	0
12	104028769	104044442	2
12	104044443	104101112	0
12	104101113	104106136	1
12	104106137	104112723	0
12	104112724	104121895	1
12	104121896	104127995	0
12	104127996	104139544	1
12	104139545	104146381	0
12	104146382	104153869	2
12	104153870	104214543	0
12	104214544	104221128	1
12	104221129	104236251	0
12	104236252	104241938	1
12	104241939	104263121	0
12	104263122	104269371	1
12	104269372	104314552	0
12	104314553	104320724	1
12	104320725	104338485	0
12	104338486	104394256	1
12	104394257	104406728	0
12	104406729	104414328	1
12	104414329	104471208	0
12	104471209	104473329	2
12	104473330	104687741	0
12	104687742	104751951	2
12	104751952	104763116	0
12	104763117	104865075	2
12	104865076	104929932	0
12	104929933	105009808	2
12	105009809	105032687	0
12	105032688	105042905	1
12	105042906	105146013	0
12	105146014	105155224	1
12	105155225	105159689	0
12	105159690	105166624	1
12	105166625	105176343	0
12	105176344	105181144	1
12	105181145	105191042	0
12	105191043	105195611	1
12	105195612	105201956	0
12	105201957	105206992	1
12	105206993	105216749	0
12	105216750	105222792	2
12	105222793	105336593	0
12	105336594	105383931	1
12	105383932	105453855	0
12	105453856	105493094	1
12	105493095	105563225	0
12	105563226	105595236	1
12	105595237	105603084	0
12	105603085	105605427	1
12	105605428	105616135	0
12	105616136	105684828	2
12	105684829	105685210	3
12	105685211	105703022	1
12	105703023	105705975	0
12	105705976	105782446	1
12	105782447	105784693	0
12	105784694	105838806	1
12	105838807	106010227	0
12	106010228	106077425	1
12	106077426	107488631	0
12	107488632	107489635	1
12	107489636	107910402	0
12	107910403	108003601	2
12	108003602	108106430	0
12	108106431	108179313	2
12	108179314	108179578	0
12	108179579	108203358	1
12	108203359	108203601	0
12	108203602	108275424	2
12	108275425	108306269	0
12	108306270	108330868	1
12	108330869	108334380	0
12	108334381	108362233	1
12	108362234	108410541	0
12	108410542	108539574	1
12	108539575	108554719	0
12	108554720	108678710	1
12	108678711	108688515	3
12	108688516	108702314	2
12	108702315	108792972	0
