<CHROM>	<START>	<END>	<TSB>
X	0	100291643	0
X	100291644	100410272	2
X	100410273	100584801	0
X	100584802	100599884	1
X	100599885	100627108	0
X	100627109	100637103	2
X	100637104	100644165	0
X	100644166	100674490	1
X	100674491	100675787	3
X	100675788	100732120	2
X	100732121	100820358	0
X	100820359	100840931	1
X	100840932	100843323	0
X	100843324	100874344	2
X	100874345	100913444	0
X	100913445	100929432	2
X	100929433	100969710	0
X	100969711	100990805	1
X	100990806	101009345	0
X	101009346	101052115	2
X	101052116	101078719	0
X	101078720	101096363	1
X	101096364	101098217	0
X	101098218	101163680	1
X	101163681	101219768	0
X	101219769	101264496	1
X	101264497	101268252	0
X	101268253	101293056	2
X	101293057	101345658	0
X	101345659	101349195	2
X	101349196	101349446	0
X	101349447	101390795	2
X	101390796	101390823	0
X	101390824	101397802	1
X	101397803	101407924	3
X	101407925	101414132	1
X	101414133	101488043	0
X	101488044	101495810	1
X	101495811	101550530	0
X	101550531	101554699	1
X	101554700	101615119	0
X	101615120	101618000	2
X	101618001	101622796	0
X	101622797	101627842	1
X	101627843	101655280	0
X	101655281	101659890	2
X	101659891	101832111	0
X	101832112	101843306	2
X	101843307	101882287	0
X	101882288	101931763	2
X	101931764	102125687	0
X	102125688	102127710	1
X	102127711	102140475	0
X	102140476	102142969	2
X	102142970	102153707	0
X	102153708	102156056	2
X	102156057	102215838	0
X	102215839	102226596	1
X	102226597	102247160	0
X	102247161	102326718	1
X	102326719	102360395	0
X	102360396	102439931	2
X	102439932	102460318	0
X	102460319	102471841	2
X	102471842	102513675	0
X	102513676	102516783	2
X	102516784	102599167	0
X	102599168	102604158	1
X	102604159	102651365	0
X	102651366	102659082	1
X	102659083	102712175	0
X	102712176	102717732	1
X	102717733	102720713	0
X	102720714	102753539	1
X	102753540	102937271	0
X	102937272	102938299	1
X	102938300	103062650	0
X	103062651	103064239	2
X	103064240	103075809	0
X	103075810	103093124	2
X	103093125	103215091	0
X	103215092	103217245	1
X	103217246	103252994	0
X	103252995	103255202	2
X	103255203	103273690	0
X	103273691	103276871	2
X	103276872	103309345	0
X	103309346	103311045	2
X	103311046	103330195	0
X	103330196	103332325	1
X	103332326	103356488	0
X	103356489	103358461	1
X	103358462	103376339	0
X	103376340	103378076	1
X	103378077	103499129	0
X	103499130	103519488	2
X	103519489	103576230	0
X	103576231	103587735	1
X	103587736	103607450	0
X	103607451	103609926	1
X	103609927	103628703	0
X	103628704	103630952	1
X	103630953	103675495	0
X	103675496	103688157	2
X	103688158	103707223	0
X	103707224	103710908	2
X	103710909	103714027	3
X	103714028	103728623	2
X	103728624	103773717	0
X	103773718	103792618	1
X	103792619	103822321	0
X	103822322	103832227	2
X	103832228	103918895	0
X	103918896	103966711	1
X	103966712	104011146	0
X	104011147	104013686	2
X	104013687	104039948	0
X	104039949	104042453	1
X	104042454	104063870	0
X	104063871	104076211	2
X	104076212	104099213	0
X	104099214	104112510	2
X	104112511	104115603	3
X	104115604	104157026	2
X	104157027	104166619	0
X	104166620	104195901	1
X	104195902	104250037	0
X	104250038	104254932	2
X	104254933	104566314	0
X	104566315	105218928	1
