<CHROM>	<START>	<END>	<TSB>
X	0	192988	0
X	192989	220022	1
X	220023	220024	0
X	220025	230885	2
X	230886	294697	0
X	294698	347444	2
X	347445	585078	0
X	585079	620145	1
X	620146	1314889	0
X	1314890	1331529	2
X	1331530	1387692	0
X	1387693	1429273	1
X	1429274	1455508	0
X	1455509	1501577	1
X	1501578	1505044	0
X	1505045	1511616	2
X	1511617	1522031	0
X	1522032	1572654	2
X	1572655	1581464	0
X	1581465	1655999	2
X	1656000	1710485	0
X	1710486	1721406	1
X	1721407	1733893	0
X	1733894	1761973	1
X	1761974	2137556	0
X	2137557	2419018	2
X	2419019	2609219	0
X	2609220	2659349	1
X	2659350	2670090	0
X	2670091	2734538	1
X	2734539	2746828	0
X	2746829	2800858	1
X	2800859	2822010	0
X	2822011	2847391	2
X	2847392	2852698	0
X	2852699	2886285	2
X	2886286	2924653	0
X	2924654	2951611	1
X	2951612	2959511	0
X	2959512	3030766	1
X	3030767	3189860	0
X	3189861	3202693	1
X	3202694	3226605	0
X	3226606	3264681	2
X	3264682	3522410	0
X	3522411	3631648	2
X	3631649	3735568	0
X	3735569	3761897	2
X	3761898	5808066	0
X	5808067	6146903	2
X	6146904	6451658	0
X	6451659	6453158	2
X	6453159	6966960	0
X	6966961	7066230	2
X	7066231	7137496	0
X	7137497	7272850	1
X	7272851	7810302	0
X	7810303	7812183	1
X	7812184	7866287	0
X	7866288	7895779	2
X	7895780	8137988	0
X	8137989	8139307	2
X	8139308	8432870	0
X	8432871	8434549	1
X	8434550	8496914	0
X	8496915	8700226	2
X	8700227	8758835	0
X	8758836	8769423	2
X	8769424	8992272	0
X	8992273	9002167	2
X	9002168	9431334	0
X	9431335	9687779	1
X	9687780	9693385	0
X	9693386	9754336	2
X	9754337	9754495	0
X	9754496	9917482	1
X	9917483	9935391	0
X	9935392	9936133	1
X	9936134	9983601	0
X	9983602	10112517	1
X	10112518	10125023	0
X	10125024	10205699	1
X	10205700	10413349	0
X	10413350	10851772	2
X	10851773	11129420	0
X	11129421	11136238	1
X	11136239	11141197	3
X	11141198	11311532	2
X	11311533	11318872	3
X	11318873	11683820	2
X	11683821	11776277	0
X	11776278	11793869	1
X	11793870	12156584	0
X	12156585	12742641	1
X	12742642	12809473	0
X	12809474	12842340	1
X	12842341	12885201	0
X	12885202	12908498	1
X	12908499	12924738	0
X	12924739	12941287	1
X	12941288	12993226	0
X	12993227	12995345	1
X	12995346	13053736	0
X	13053737	13062800	2
X	13062801	13336769	0
X	13336770	13338517	2
X	13338518	13587723	0
X	13587724	13651693	1
X	13651694	13671224	0
X	13671225	13683527	1
X	13683528	13707243	0
X	13707244	13728624	1
X	13728625	13730362	0
X	13730363	13752753	2
X	13752754	13752831	0
X	13752832	13787479	1
X	13787480	13789149	0
X	13789150	13956756	2
X	13956757	14026397	0
X	14026398	14048011	2
X	14048012	14547419	0
X	14547420	14749933	1
X	14749934	14861528	0
X	14861529	14891190	2
X	14891191	14891562	0
X	14891563	14940448	1
X	14940449	15253409	0
X	15253410	15288588	2
X	15288589	15298052	0
X	15298053	15333777	2
X	15333778	15337572	0
X	15337573	15353675	2
X	15353676	15363712	0
X	15363713	15402497	2
X	15402498	15402920	0
X	15402921	15482368	2
X	15482369	15511463	3
X	15511464	15511686	2
X	15511687	15574651	1
X	15574652	15579155	0
X	15579156	15620191	2
X	15620192	15645440	0
X	15645441	15683153	2
X	15683154	15706952	0
X	15706953	15805746	1
X	15805747	15808594	0
X	15808595	15841382	1
X	15841383	15843928	0
X	15843929	15873053	2
X	15873054	16141678	0
X	16141679	16171143	1
X	16171144	16185603	0
X	16185604	16189586	1
X	16189587	16606125	0
X	16606126	16668280	2
X	16668281	16672792	3
X	16672793	16731058	2
X	16731059	16737754	0
X	16737755	16783458	1
X	16783459	16804549	0
X	16804550	16857405	1
X	16857406	16862641	3
X	16862642	16888536	2
X	16888537	16964813	0
X	16964814	17171394	1
X	17171395	17393542	0
X	17393543	17754113	1
X	17754114	17755587	0
X	17755588	17773104	1
X	17773105	17818168	0
X	17818169	17879456	2
X	17879457	18181050	0
X	18181051	18239023	2
X	18239024	18257433	0
X	18257434	18372846	2
X	18372847	18443702	0
X	18443703	18658029	1
X	18658030	18671748	3
X	18671749	18690228	2
X	18690229	18709031	0
X	18709032	18846038	1
X	18846039	18910417	0
X	18910418	19002715	2
X	19002716	19007426	0
X	19007427	19140754	2
X	19140755	19362010	0
X	19362011	19378173	1
X	19378174	19379822	3
X	19379823	19533378	2
X	19533379	19552092	0
X	19552093	19905718	2
X	19905719	19930977	0
X	19930978	19988415	2
X	19988416	20024830	0
X	20024831	20135034	2
X	20135035	20142635	0
X	20142636	20159961	2
X	20159962	20168028	0
X	20168029	20285522	2
